   825.00  23.00   6.82 184.17   4.44  29.19   0.00   315   525  -0.36
   855.00  23.00   7.54 315.00   4.44  29.19   0.00   315   525  -0.58
   885.00  23.00   7.60 315.00   4.44  29.19   0.00   315   525  -0.81
   915.00  23.02   5.26 158.00   4.45  29.21   0.00   158   525  -0.97
   945.00  23.49   4.25  32.01   4.48  29.43   0.00    33   524  -0.09
   975.00  24.27   3.64  33.00   4.52  29.74   0.00    33   524  -0.19
  1005.00  24.95   5.35  28.76   4.54  29.89   0.00    38   524  -0.29
  1035.00  23.85   8.00  51.12   4.55  29.88   0.00    70   524  -0.42
  1065.00  23.04   7.00 227.70   4.49  29.49   0.00   303   524  -0.52
  1095.00  23.00   5.26 124.00   4.47  29.36   0.00   124   524  -0.54
  1125.00  23.00   4.92 100.11   4.47  29.36   0.00   102   524  -0.55
  1155.00  23.00   5.86 113.53   4.47  29.38   0.00   124   524  -0.61
  1185.00  23.00   6.19 124.00   4.47  29.39   0.00   124   524  -0.75
  1215.00  23.00   6.82 220.41   4.47  29.37   0.00   320   524  -0.94
  1245.00  23.00   7.06 320.00   4.40  28.95   0.00   320   523  -0.15
  1275.00  23.00   5.53 320.00   4.40  28.96   0.00   320   523  -0.32
  1305.00  23.42   4.16  39.00   4.44  29.20   0.00    39   523  -0.44
  1335.00  24.34   3.38  27.55   4.48  29.50   0.00    28   523  -0.53
  1365.00  24.75   4.64  30.88   4.50  29.62   0.00    40   523  -0.63
  1395.00  23.60   6.57  55.30   4.48  29.49   0.00    77   523  -0.70
  1425.00  23.02   6.23 263.26   4.42  29.08   0.00   320   523  -0.73
  1455.00  23.01   5.05 320.00   4.41  29.01   0.00   320   523  -0.75
  1485.00  23.20   4.64  42.93   4.40  28.94   0.00    50   523  -0.72
  1515.00  23.15   5.78  63.96   4.40  28.99   0.00    96   523  -0.76
  1545.00  23.00   6.74 305.16   4.41  29.01   0.00   320   523  -0.92
  1575.00  23.00   7.02 328.39   4.41  29.00   0.00   334   522  -0.12
  1605.00  23.00   6.44 334.00   4.40  28.99   0.00   334   522  -0.31
  1635.00  23.10   4.23 334.00   4.41  29.04   0.00   334   522  -0.44
  1665.00  23.79   4.39  28.43   4.44  29.27   0.00    33   522  -0.57
  1695.00  24.36   3.95  33.85   4.48  29.52   0.00    34   522  -0.68
  1725.00  24.96   4.90  29.72   4.50  29.65   0.00    39   522  -0.78
  1755.00  23.86   7.45  52.21   4.49  29.60   0.00    72   522  -0.91
  1785.00  23.03   7.30 271.17   4.43  29.18   0.00   334   521  -0.00
  1815.00  23.00   5.79 333.00   4.42  29.10   0.00   333   521  -0.05
  1845.00  23.00   5.32 195.96   4.41  29.07   0.00   328   521  -0.08
  1875.00  23.00   7.12 328.00   4.41  29.06   0.00   328   521  -0.15
  1905.00  23.00   8.67 328.00   4.41  29.06   0.00   328   521  -0.36
  1935.00  23.00   9.47 476.64   4.36  28.70   0.00   521   521  -0.63
  1965.00  23.00   8.04 521.00   4.34  28.59   0.00   521   521  -0.87
  1995.00  23.01   5.34 146.00   4.35  28.60   0.00   146   520  -0.03
  2025.00  23.36   4.66  37.00   4.38  28.81   0.00    37   520  -0.17
  2055.00  24.02   4.30  36.00   4.42  29.10   0.00    36   520  -0.29
  2085.00  24.49   5.42  33.49   4.44  29.26   0.00    45   520  -0.41
  2115.00  23.42   7.08  65.72   4.43  29.19   0.00   251   520  -0.53
  2145.00  23.00   6.63 362.00   4.36  28.74   0.00   362   520  -0.60
  2175.00  23.00   6.43 362.00   4.36  28.73   0.00   362   520  -0.65
  2205.00  23.00   6.25 362.00   4.36  28.74   0.00   362   520  -0.69
  2235.00  23.00   6.79 379.58   4.36  28.73   0.00   520   520  -0.76
  2265.00  23.00   7.72 398.00   4.36  28.71   0.00   398   520  -0.93
  2295.00  22.99   8.16 484.63   4.36  28.71   0.00   519   519  -0.17
  2325.00  22.99   7.82 401.00   4.36  28.71   0.00   401   519  -0.41
  2355.00  22.99   6.20 401.00   4.36  28.71   0.00   401   519  -0.59
  2385.00  23.17   4.46 146.00   4.38  28.84   0.00   146   519  -0.72
  2415.00  24.05   3.63  27.00   4.42  29.15   0.00    27   519  -0.82
  2445.00  24.55   5.83  30.88   4.45  29.35   0.00    42   519  -0.95
  2475.00  23.40   7.38  65.49   4.45  29.30   0.00   518   518  -0.08
  2505.00  22.99   6.46 326.00   4.38  28.83   0.00   326   518  -0.13
  2535.00  22.99   5.32 326.00   4.38  28.90   0.00   326   518  -0.17
  2565.00  22.99   5.02 111.93   4.40  29.11   0.00   118   518  -0.19
  2595.00  22.99   6.15 215.05   4.40  29.18   0.00   324   518  -0.24
  2625.00  22.99   6.82 324.00   4.39  29.09   0.00   324   518  -0.40
  2655.00  22.99   7.21 324.00   4.39  29.10   0.00   324   518  -0.61
  2685.00  22.99   7.36 324.00   4.39  29.10   0.00   324   518  -0.83
  2715.00  23.00   5.79 324.00   4.41  29.21   0.00   324   517  -0.00
  2745.00  23.35   4.36  42.00   4.47  29.59   0.00    42   517  -0.13
  2775.00  24.28   3.08  28.92   4.52  29.93   0.00    29   517  -0.22
  2805.00  24.81   4.80  29.14   4.53  30.06   0.00    41   517  -0.31
  2835.00  23.46   7.13  67.46   4.51  29.95   0.00   292   517  -0.41
  2865.00  22.99   6.41 292.00   4.43  29.38   0.00   292   517  -0.49
  2895.00  22.99   5.26 292.00   4.43  29.37   0.00   292   517  -0.52
  2925.00  23.02   4.47  96.99   4.43  29.37   0.00    97   517  -0.49
  2955.00  23.07   5.51  78.42   4.44  29.45   0.00   226   517  -0.55
  2985.00  22.99   6.62 127.00   4.47  29.60   0.00   127   517  -0.69
  3015.00  22.99   7.06 316.31   4.48  29.67   0.00   517   517  -0.89
  3045.00  22.98   6.60 444.00   4.45  29.44   0.00   444   516  -0.09
  3075.00  23.05   4.62 414.00   4.46  29.52   0.00   414   516  -0.23
  3105.00  23.91   3.04  28.00   4.50  29.80   0.00    28   516  -0.32
  3135.00  25.38   2.75  19.50   4.54  30.06   0.00    21   516  -0.39
  3165.00  25.64   5.55  27.22   4.54  30.13   0.00    36   516  -0.50
  3195.00  24.08   7.53  46.98   4.54  30.11   0.00    58   516  -0.61
  3225.00  23.23   6.41  75.83   4.53  30.01   0.00    99   516  -0.69
  3255.00  23.02   5.30  99.57   4.52  30.01   0.00   100   516  -0.72
  3285.00  23.03   4.64  93.47   4.52  30.01   0.00    96   516  -0.69
  3315.00  23.03   5.40  96.98   4.52  30.03   0.00   101   516  -0.71
  3345.00  23.00   7.06 273.70   4.51  29.91   0.00   438   516  -0.87
  3375.00  22.98   7.75 469.50   4.48  29.71   0.00   515   515  -0.09
  3405.00  22.98   6.53 454.00   4.48  29.81   0.00   454   515  -0.28
  3435.00  23.03   4.47 322.00   4.50  29.91   0.00   322   515  -0.42
  3465.00  23.62   4.14  30.48   4.55  30.26   0.00    31   515  -0.54
  3495.00  24.50   3.58  31.00   4.60  30.61   0.00    31   515  -0.64
  3525.00  25.01   5.53  30.24   4.62  30.78   0.00    41   515  -0.76
  3555.00  23.51   7.73  74.59   4.60  30.62   0.00   289   515  -0.89
  3585.00  22.98   7.73 291.00   4.52  30.05   0.00   291   515  -0.98
  3615.00  22.98   6.28 297.77   4.51  30.04   0.00   299   514  -0.04
  3645.00  22.98   4.82 249.00   4.51  30.04   0.00   249   514  -0.04
  3675.00  22.98   6.75 269.69   4.51  30.04   0.00   299   514  -0.12
  3705.00  22.98   8.36 299.00   4.52  30.05   0.00   299   514  -0.31
  3735.00  22.98   8.38 299.00   4.52  30.05   0.00   299   514  -0.55
  3765.00  22.98   7.73 299.00   4.52  30.05   0.00   299   514  -0.78
  3795.00  22.98   5.44 299.00   4.52  30.05   0.00   299   514  -0.94
  3825.00  23.33   4.10  42.00   4.54  30.20   0.00    42   513  -0.06
  3855.00  24.32   3.41  27.99   4.58  30.49   0.00    28   513  -0.15
  3885.00  24.90   5.66  29.26   4.60  30.65   0.00    40   513  -0.27
  3915.00  23.56   7.29  57.71   4.59  30.60   0.00    86   513  -0.38
  3945.00  22.98   6.59 263.03   4.54  30.20   0.00   286   513  -0.45
  3975.00  22.98   5.47 286.00   4.53  30.16   0.00   286   513  -0.46
  4005.00  22.98   4.67 233.14   4.53  30.16   0.00   234   513  -0.46
  4035.00  22.98   5.68 234.00   4.53  30.16   0.00   234   513  -0.50
  4065.00  22.98   6.55 275.13   4.53  30.16   0.00   286   513  -0.63
  4095.00  22.98   7.50 286.00   4.53  30.17   0.00   286   513  -0.84
  4125.00  22.98   7.92 336.16   4.53  30.15   0.00   440   512  -0.08
  4155.00  22.98   5.89 440.00   4.52  30.12   0.00   440   512  -0.25
  4185.00  23.29   4.08  40.00   4.55  30.32   0.00    40   512  -0.37
  4215.00  24.15   3.34  30.00   4.59  30.60   0.00    30   512  -0.46
  4245.00  24.68   5.55  30.79   4.61  30.75   0.00    42   512  -0.58
  4275.00  23.49   7.52  60.51   4.60  30.67   0.00    98   512  -0.68
  4305.00  22.98   6.58 264.21   4.54  30.27   0.00   273   512  -0.72
  4335.00  22.98   5.14 273.00   4.54  30.26   0.00   273   512  -0.74
  4365.00  22.99   4.59  87.38   4.54  30.25   0.00   101   512  -0.75
  4395.00  22.98   6.00 220.98   4.54  30.25   0.00   273   512  -0.78
  4425.00  22.98   6.43 273.00   4.54  30.26   0.00   273   512  -0.91
  4455.00  22.98   6.03 273.00   4.54  30.26   0.00   273   511  -0.08
  4485.00  22.98   6.30 268.00   4.54  30.26   0.00   268   511  -0.27
  4515.00  23.00   4.87 268.00   4.55  30.28   0.00   268   511  -0.41
  4545.00  23.52   4.02  31.00   4.57  30.48   0.00    31   511  -0.53
  4575.00  24.31   3.20  30.69   4.61  30.72   0.00    31   511  -0.62
  4605.00  24.60   4.57  33.53   4.61  30.78   0.00    43   511  -0.71
  4635.00  23.49   7.07  59.69   4.60  30.71   0.00    84   511  -0.80
  4665.00  22.99   6.65 234.79   4.56  30.38   0.00   264   511  -0.85
  4695.00  22.98   5.46 264.00   4.55  30.35   0.00   264   511  -0.89
  4725.00  22.98   5.13 123.28   4.55  30.34   0.00   127   511  -0.89
  4755.00  22.98   6.18 234.57   4.55  30.34   0.00   264   511  -0.95
  4785.00  22.98   6.72 264.00   4.56  30.35   0.00   264   510  -0.10
  4815.00  22.98   6.64 259.00   4.56  30.35   0.00   259   510  -0.29
  4845.00  22.98   6.72 259.00   4.56  30.35   0.00   259   510  -0.49
  4875.00  22.98   6.31 259.00   4.56  30.35   0.00   259   510  -0.68
  4905.00  23.03   5.45 189.00   4.56  30.41   0.00   189   510  -0.84
  4935.00  23.74   3.54  37.00   4.60  30.67   0.00    37   510  -0.93
  4965.00  24.62   5.17  25.47   4.62  30.79   0.00    39   509  -0.03
  4995.00  23.43   7.66  61.38   4.61  30.72   0.00   105   509  -0.13
  5025.00  22.98   6.89 259.93   4.57  30.41   0.00   261   509  -0.18
  5055.00  22.98   5.61 261.00   4.56  30.39   0.00   261   509  -0.20
  5085.00  22.98   4.93 136.00   4.56  30.38   0.00   136   509  -0.20
  5115.00  22.98   6.25 213.36   4.56  30.38   0.00   261   509  -0.25
  5145.00  22.98   7.27 261.00   4.56  30.38   0.00   261   509  -0.37
  5175.00  22.98   7.73 261.00   4.56  30.38   0.00   261   509  -0.59
  5205.00  22.98   8.11 261.00   4.56  30.38   0.00   261   509  -0.83
  5235.00  22.98   6.27 261.00   4.55  30.36   0.00   261   508  -0.02
  5265.00  23.13   5.17  47.92   4.57  30.45   0.00    48   508  -0.17
  5295.00  23.67   4.64  45.00   4.61  30.70   0.00    45   508  -0.30
  5325.00  24.31   5.75  31.71   4.64  30.91   0.00    43   508  -0.42
  5355.00  23.55   6.80  56.69   4.62  30.81   0.00    75   508  -0.51
  5385.00  23.00   6.39 218.91   4.57  30.47   0.00   275   508  -0.55
  5415.00  22.98   5.50 273.06   4.56  30.40   0.00   275   508  -0.58
  5445.00  22.98   4.98 187.00   4.55  30.23   0.00   187   508  -0.57
  5475.00  22.98   6.19 244.22   4.55  30.25   0.00   275   508  -0.60
  5505.00  22.98   7.37 272.00   4.55  30.27   0.00   272   508  -0.73
  5535.00  22.98   7.74 302.33   4.55  30.27   0.00   353   508  -0.95
  5565.00  22.98   7.68 341.00   4.55  30.27   0.00   355   507  -0.18
  5595.00  22.98   5.70 273.00   4.55  30.26   0.00   273   507  -0.35
  5625.00  23.33   4.49  39.00   4.56  30.34   0.00    39   507  -0.49
  5655.00  24.05   3.42  32.00   4.59  30.53   0.00    32   507  -0.58
  5685.00  24.53   4.38  30.95   4.59  30.56   0.00    42   507  -0.66
  5715.00  23.41   7.28  82.20   4.57  30.43   0.00   289   507  -0.75
  5745.00  22.98   7.05 289.00   4.55  30.27   0.00   289   507  -0.80
  5775.00  22.98   5.70 267.00   4.55  30.27   0.00   267   507  -0.84
  5805.00  22.98   5.20 255.00   4.55  30.27   0.00   255   507  -0.85
  5835.00  22.98   6.34 265.93   4.55  30.27   0.00   267   507  -0.91
  5865.00  22.98   7.15 267.72   4.55  30.27   0.00   269   506  -0.05
  5895.00  22.98   6.96 269.00   4.55  30.28   0.00   269   506  -0.25
  5925.00  22.98   6.68 269.00   4.55  30.28   0.00   269   506  -0.45
  5955.00  22.98   5.78 269.00   4.55  30.28   0.00   269   506  -0.62
  5985.00  23.31   4.76  43.00   4.57  30.44   0.00    43   506  -0.76
  6015.00  24.26   3.34  29.00   4.61  30.71   0.00    29   506  -0.85
  6045.00  25.11   4.57  25.14   4.63  30.82   0.00    36   506  -0.93
  6075.00  23.94   7.44  48.16   4.62  30.75   0.00    64   505  -0.03
  6105.00  23.06   6.94 184.88   4.57  30.47   0.00   277   505  -0.09
  6135.00  22.98   5.47 259.00   4.55  30.35   0.00   259   505  -0.10
  6165.00  22.98   4.83 213.17   4.52  30.10   0.00   259   505  -0.07
  6195.00  22.98   6.89 263.50   4.52  30.07   0.00   307   505  -0.13
  6225.00  22.98   8.22 307.00   4.52  30.10   0.00   307   505  -0.29
  6255.00  22.98   8.15 304.71   4.52  30.10   0.00   307   505  -0.52
  6285.00  22.98   7.41 307.00   4.52  30.10   0.00   307   505  -0.74
  6315.00  22.98   5.34 259.00   4.52  30.10   0.00   259   505  -0.90
  6345.00  23.38   3.97  43.00   4.54  30.24   0.00    43   504  -0.02
  6375.00  24.49   3.46  24.00   4.58  30.50   0.00    24   504  -0.12
  6405.00  25.03   5.49  29.39   4.59  30.62   0.00    38   504  -0.23
  6435.00  23.83   7.33  50.48   4.58  30.55   0.00    66   504  -0.33
  6465.00  23.04   6.70 175.95   4.54  30.27   0.00   256   504  -0.37
  6495.00  22.98   5.68 256.00   4.53  30.18   0.00   256   504  -0.41
  6525.00  22.98   5.41 254.57   4.53  30.18   0.00   256   504  -0.41
  6555.00  22.98   6.20 260.67   4.53  30.18   0.00   285   504  -0.45
  6585.00  22.98   6.58 285.00   4.53  30.17   0.00   285   504  -0.59
  6615.00  22.98   6.93 284.86   4.53  30.18   0.00   285   504  -0.79
  6645.00  22.98   6.97 285.00   4.53  30.18   0.00   285   504  -0.99
  6675.00  22.98   5.60 280.00   4.53  30.19   0.00   280   503  -0.16
  6705.00  23.42   4.37  37.00   4.56  30.38   0.00    37   503  -0.29
  6735.00  24.30   3.96  29.63   4.60  30.65   0.00    30   503  -0.40
  6765.00  24.74   5.01  31.74   4.61  30.77   0.00    41   503  -0.50
  6795.00  23.60   6.67  56.19   4.59  30.66   0.00    83   503  -0.57
  6825.00  22.98   6.10 216.58   4.55  30.32   0.00   236   503  -0.59
  6855.00  22.98   4.98 236.00   4.54  30.28   0.00   236   503  -0.59
  6885.00  22.98   4.38 150.00   4.53  30.25   0.00   150   503  -0.54
  6915.00  22.98   5.54 184.89   4.52  30.21   0.00   236   503  -0.57
  6945.00  22.98   6.34 236.00   4.52  30.23   0.00   236   503  -0.69
  6975.00  22.98   6.91 236.00   4.52  30.23   0.00   236   503  -0.89
  7005.00  22.98   7.43 236.00   4.52  30.23   0.00   236   502  -0.11
  7035.00  22.99   5.55 234.00   4.53  30.24   0.00   234   502  -0.28
  7065.00  23.46   4.16  33.99   4.55  30.43   0.00    34   502  -0.40
  7095.00  24.41   3.94  28.00   4.59  30.70   0.00    28   502  -0.51
  7125.00  24.95   6.20  30.58   4.61  30.85   0.00    39   502  -0.64
  7155.00  23.74   7.78  52.82   4.61  30.80   0.00    71   502  -0.75
  7185.00  23.01   6.49 182.02   4.56  30.45   0.00   231   502  -0.80
  7215.00  22.98   5.57 231.00   4.54  30.37   0.00   231   502  -0.81
  7245.00  22.98   4.86 175.79   4.54  30.36   0.00   230   502  -0.77
  7275.00  22.98   6.65 230.00   4.54  30.37   0.00   230   502  -0.84
  7305.00  22.98   8.59 230.00   4.54  30.37   0.00   230   501  -0.02
  7335.00  22.98   9.07 206.00   4.54  30.38   0.00   206   501  -0.28
  7365.00  22.98   8.61 206.00   4.54  30.38   0.00   206   501  -0.54
  7395.00  22.98   5.56 206.00   4.54  30.37   0.00   206   501  -0.71
  7425.00  23.31   3.87  37.00   4.55  30.45   0.00    37   501  -0.82
  7455.00  24.15   3.56  30.00   4.57  30.61   0.00    30   501  -0.91
  7485.00  24.67   5.24  31.20   4.58  30.69   0.00    41   500  -0.02
  7515.00  23.50   7.13  59.12   4.57  30.64   0.00    91   500  -0.10
  7545.00  22.98   6.79 194.49   4.55  30.45   0.00   204   500  -0.15
  7575.00  22.98   5.79 204.00   4.55  30.44   0.00   204   500  -0.17
  7605.00  22.98   5.14 204.00   4.55  30.43   0.00   204   500  -0.14
  7635.00  22.98   6.68 204.00   4.55  30.44   0.00   204   500  -0.22
  7665.00  22.98   8.91 204.00   4.55  30.45   0.00   204   500  -0.43
  7695.00  22.98   9.70 204.00   4.55  30.45   0.00   204   500  -0.71
  7725.00  22.98   9.18 204.00   4.55  30.45   0.00   204   500  -0.98
  7755.00  22.98   6.68 204.00   4.55  30.44   0.00   204   499  -0.18
  7785.00  23.18   4.95  58.00   4.57  30.56   0.00    58   499  -0.33
  7815.00  24.00   4.01  34.00   4.61  30.81   0.00    34   499  -0.43
  7845.00  24.72   4.98  28.46   4.62  30.95   0.00    40   499  -0.52
  7875.00  23.62   6.73  54.44   4.60  30.80   0.00    76   499  -0.59
  7905.00  22.99   7.21 162.45   4.56  30.56   0.00   185   499  -0.65
  7935.00  22.98   6.06 178.00   4.55  30.53   0.00   178   499  -0.68
  7965.00  22.98   4.60 124.00   4.53  30.53   0.00   124   499  -0.65
  7995.00  22.98   6.26 158.75   4.53  30.53   0.00   178   499  -0.70
  8025.00  22.98   7.74 178.00   4.53  30.53   0.00   178   499  -0.87
  8055.00  22.98   8.00 180.77   4.53  30.53   0.00   185   498  -0.09
  8085.00  22.98   7.36 185.00   4.53  30.51   0.00   185   498  -0.31
  8115.00  22.98   5.28 170.00   4.53  30.52   0.00   170   498  -0.47
  8145.00  23.43   3.59  40.00   4.55  30.64   0.00    40   498  -0.57
  8175.00  24.55   3.01  23.79   4.57  30.82   0.00    24   498  -0.65
  8205.00  25.04   4.95  29.35   4.57  30.88   0.00    37   498  -0.75
  8235.00  23.87   6.92  49.34   4.56  30.81   0.00    65   498  -0.85
  8265.00  23.05   6.61 133.19   4.52  30.59   0.00   175   498  -0.91
  8295.00  22.98   5.60 175.00   4.41  30.50   0.00   175   498  -0.94
  8325.00  22.98   4.89 157.56   4.32  30.50   0.00   160   498  -0.93
  8355.00  22.98   6.10 170.10   4.26  30.51   0.00   175   498  -0.98
  8385.00  22.98   7.22 175.00   4.26  30.51   0.00   175   497  -0.13
  8415.00  22.98   7.93 173.25   4.26  30.51   0.00   177   497  -0.35
  8445.00  22.98   7.74 177.00   4.26  30.51   0.00   177   497  -0.59
  8475.00  22.98   5.77 171.00   4.26  30.51   0.00   171   497  -0.76
  8505.00  23.25   4.46  48.00   4.28  30.67   0.00    48   497  -0.89
  8535.00  24.17   3.49  29.00   4.33  30.96   0.00    29   497  -0.99
  8565.00  24.85   4.85  28.17   4.34  31.09   0.00    39   496  -0.08
  8595.00  23.62   6.72  54.70   4.32  30.93   0.00    78   496  -0.16
  8625.00  22.99   6.53 160.50   4.27  30.65   0.00   176   496  -0.19
  8655.00  22.98   5.41 176.00   4.21  30.49   0.00   176   496  -0.20
  8685.00  23.03   4.30  56.99   4.16  30.19   0.00    67   496  -0.18
  8715.00  23.01   5.40 104.32   4.14  30.10   0.00   168   496  -0.20
  8745.00  22.98   6.64 168.00   4.16  30.20   0.00   168   496  -0.33
  8775.00  22.98   7.45 174.37   4.16  30.21   0.00   176   496  -0.55
  8805.00  22.98   7.68 176.00   4.16  30.22   0.00   176   496  -0.78
  8835.00  22.98   5.99 176.00   4.16  30.22   0.00   176   496  -0.96
  8865.00  23.30   4.32  45.99   4.18  30.32   0.00    46   495  -0.08
  8895.00  24.28   3.63  27.00   4.22  30.58   0.00    27   495  -0.18
  8925.00  24.92   5.14  28.60   4.24  30.72   0.00    38   495  -0.29
  8955.00  23.79   6.92  50.48   4.22  30.61   0.00    68   495  -0.36
  8985.00  23.03   6.11 129.55   4.19  30.38   0.00   159   495  -0.39
  9015.00  22.98   4.96 159.00   4.17  30.32   0.00   159   495  -0.35
  9045.00  22.98   4.36 146.00   4.17  30.32   0.00   146   495  -0.33
  9075.00  22.98   5.68 140.62   4.17  30.32   0.00   159   495  -0.38
  9105.00  22.98   7.59 165.14   4.17  30.32   0.00   173   495  -0.55
  9135.00  22.98   8.96 173.26   4.17  30.32   0.00   174   495  -0.80
  9165.00  22.98   8.30 174.00   4.17  30.32   0.00   174   494  -0.05
  9195.00  22.99   5.47 173.00   4.18  30.34   0.00   173   494  -0.21
  9225.00  23.54   3.34  30.00   4.21  30.55   0.00    30   494  -0.31
  9255.00  24.63   2.87  23.52   4.23  30.76   0.00    24   494  -0.38
  9285.00  25.03   5.23  29.78   4.25  30.90   0.00    38   494  -0.49
  9315.00  23.75   6.80  51.76   4.25  30.86   0.00    70   494  -0.58
  9345.00  23.02   6.23 142.05   4.21  30.61   0.00   172   494  -0.62
  9375.00  22.98   5.32 165.00   4.20  30.55   0.00   165   494  -0.66
  9405.00  23.12   4.75  48.31   4.20  30.55   0.00    52   494  -0.67
  9435.00  23.10   5.78  74.99   4.20  30.56   0.00   165   494  -0.70
  9465.00  22.98   6.21 165.00   4.20  30.58   0.00   165   494  -0.81
  9495.00  22.98   6.26 169.26   4.20  30.58   0.00   172   494  -0.99
  9525.00  22.98   7.01 172.00   4.21  30.58   0.00   172   493  -0.20
  9555.00  23.00   5.11 183.44   4.21  30.59   0.00   184   493  -0.36
  9585.00  23.65   3.52  28.00   4.25  30.80   0.00    28   493  -0.46
  9615.00  24.70   3.40  25.72   4.29  31.08   0.00    26   493  -0.55
  9645.00  25.21   5.24  28.75   4.30  31.20   0.00    36   493  -0.65
  9675.00  23.99   7.20  47.37   4.29  31.15   0.00    60   493  -0.73
  9705.00  23.14   6.46 100.28   4.26  30.92   0.00   173   493  -0.77
  9735.00  22.98   5.36 173.00   4.24  30.75   0.00   173   493  -0.81
  9765.00  22.98   4.51 145.00   4.24  30.75   0.00   145   493  -0.79
  9795.00  22.98   6.04 166.39   4.24  30.75   0.00   184   493  -0.82
  9825.00  22.98   6.73 184.00   4.24  30.75   0.00   184   493  -0.95
  9855.00  22.98   6.79 183.08   4.24  30.75   0.00   184   492  -0.15
  9885.00  22.98   6.68 181.00   4.24  30.75   0.00   181   492  -0.35
  9915.00  23.02   4.16 164.00   4.24  30.78   0.00   164   492  -0.47
  9945.00  23.59   3.52  29.12   4.27  30.96   0.00    30   492  -0.58
  9975.00  24.40   3.63  30.00   4.30  31.21   0.00    30   492  -0.68
 10005.00  24.81   5.16  32.07   4.32  31.35   0.00    41   492  -0.79
 10035.00  23.52   6.66  60.74   4.29  31.18   0.00   104   492  -0.86
 10065.00  22.98   6.30 180.23   4.26  30.90   0.00   181   492  -0.90
 10095.00  22.98   5.06 164.00   4.26  30.90   0.00   164   492  -0.86
 10125.00  22.98   5.00 148.00   4.26  30.90   0.00   148   492  -0.84
 10155.00  22.98   6.19 152.81   4.26  30.90   0.00   164   492  -0.90
 10185.00  22.98   6.62 168.55   4.26  30.91   0.00   178   491  -0.05
 10215.00  22.98   6.48 178.00   4.26  30.91   0.00   178   491  -0.23
 10245.00  22.98   5.95 178.00   4.26  30.91   0.00   178   491  -0.41
 10275.00  22.99   4.59 160.00   4.26  30.92   0.00   160   491  -0.55
 10305.00  23.47   3.59  36.00   4.28  31.09   0.00    36   491  -0.65
 10335.00  24.52   2.92  24.65   4.32  31.33   0.00    25   491  -0.73
 10365.00  24.91   4.67  30.17   4.32  31.41   0.00    40   491  -0.82
 10395.00  23.62   6.77  55.49   4.31  31.29   0.00    80   491  -0.90
 10425.00  22.99   6.42 162.40   4.27  31.02   0.00   178   491  -0.92
 10455.00  22.98   5.40 178.00   4.27  31.00   0.00   178   491  -0.93
 10485.00  22.98   5.12 151.91   4.27  30.98   0.00   159   491  -0.89
 10515.00  22.98   7.05 177.80   4.27  30.99   0.00   179   491  -0.98
 10545.00  22.98   7.86 179.00   4.27  30.99   0.00   179   490  -0.15
 10575.00  22.98   7.66 177.63   4.27  30.99   0.00   178   490  -0.37
 10605.00  22.98   7.09 178.00   4.27  30.99   0.00   178   490  -0.58
 10635.00  22.99   4.73 177.00   4.27  31.00   0.00   177   490  -0.72
 10665.00  23.51   3.56  31.00   4.30  31.24   0.00    31   490  -0.83
 10695.00  24.59   3.05  26.00   4.35  31.57   0.00    26   490  -0.91
 10725.00  25.12   4.60  28.66   4.36  31.71   0.00    37   490  -1.00
 10755.00  23.77   6.99  51.29   4.34  31.53   0.00    71   489  -0.07
 10785.00  23.01   6.57 142.64   4.30  31.21   0.00   169   489  -0.10
 10815.00  22.98   5.74 169.00   4.29  31.16   0.00   169   489  -0.13
 10845.00  22.98   5.43 160.00   4.29  31.16   0.00   160   489  -0.08
 10875.00  22.98   6.30 164.20   4.29  31.16   0.00   169   489  -0.13
 10905.00  22.98   6.42 169.00   4.29  31.16   0.00   169   489  -0.25
 10935.00  22.98   6.06 167.15   4.29  31.17   0.00   169   489  -0.42
 10965.00  22.98   6.53 169.00   4.29  31.17   0.00   169   489  -0.62
 10995.00  23.00   5.04 169.00   4.29  31.19   0.00   169   489  -0.77
 11025.00  23.69   3.22  27.00   4.33  31.42   0.00    27   489  -0.86
 11055.00  24.86   2.76  23.39   4.36  31.67   0.00    24   489  -0.94
 11085.00  25.25   4.68  28.22   4.37  31.73   0.00    36   488  -0.02
 11115.00  23.87   6.93  48.73   4.35  31.61   0.00    64   488  -0.09
 11145.00  23.08   6.26 108.90   4.32  31.39   0.00   169   488  -0.12
 11175.00  22.98   5.03 168.00   4.30  31.28   0.00   168   488  -0.12
 11205.00  23.09   4.72  52.14   4.29  31.18   0.00    60   488  -0.10
 11235.00  23.06   6.02  73.18   4.27  31.13   0.00    96   488  -0.13
 11265.00  22.98   6.62 163.37   4.29  31.21   0.00   168   488  -0.27
 11295.00  22.98   6.83 168.00   4.29  31.22   0.00   168   488  -0.45
 11325.00  22.98   6.99 168.00   4.29  31.22   0.00   168   488  -0.66
 11355.00  22.98   5.86 168.00   4.29  31.22   0.00   168   488  -0.84
 11385.00  23.22   4.26 113.00   4.30  31.31   0.00   113   488  -0.96
 11415.00  24.32   3.36  24.00   4.34  31.57   0.00    24   487  -0.05
 11445.00  25.05   5.39  27.32   4.36  31.68   0.00    37   487  -0.15
 11475.00  23.84   7.29  49.07   4.35  31.61   0.00    64   487  -0.24
 11505.00  23.06   6.38 121.26   4.31  31.37   0.00   173   487  -0.28
 11535.00  22.98   5.26 171.00   4.26  30.89   0.00   171   487  -0.29
 11565.00  22.98   4.75 111.84   4.21  30.60   0.00   112   487  -0.28
